BOTTLE,20240730CCHHYDRO
#BOTTLE,STAMP
EXPOCODE,SECT_ID,STNNBR,CASTNO,SAMPNO,BTLNBR,BTLNBR_FLAG_W,DATE,TIME,LATITUDE,LONGITUDE,DEPTH,CTDPRS,CTDPRS_FLAG_W,CTDTMP,CTDTMP_FLAG_W,CTDSAL,CTDSAL_FLAG_W,SALNTY,SALNTY_FLAG_W,CTDOXY,CTDOXY_FLAG_W,OXYGEN,OXYGEN_FLAG_W,SILCAT,SILCAT_FLAG_W,NITRAT,NITRAT_FLAG_W,NITRIT,NITRIT_FLAG_W,PHSPHT,PHSPHT_FLAG_W,CFC-11,CFC-11_FLAG_W,CFC-12,CFC-12_FLAG_W,SF6,SF6_FLAG_W,TCARBN,TCARBN_FLAG_W,ALKALI,ALKALI_FLAG_W,PH_TOT,PH_TOT_FLAG_W,PH_TMP,PH_TMP_FLAG_W,DOC,DOC_FLAG_W,REFTMP,REFTMP_FLAG_W,DELC13,DELC13_FLAG_W,DELC14,DELC14_FLAG_W,C14ERR,POC,POC_FLAG_W,PON,PON_FLAG_W,POP,POP_FLAG_W,PCOD,PCOD_FLAG_W,TDN,TDN_FLAG_W,CTDFLUOR,CTDFLUOR_FLAG_W,CTDXMISS,CTDXMISS_FLAG_W,N2O,N2O_FLAG_W,BTL_DATE,BTL_TIME,BTL_LAT,BTL_LON,HPLC,HPLC_FLAG_W,DNA,DNA_FLAG_W,FCM,FCM_FLAG_W
33RR20220430  ,P02        ,1       ,  2,30         ,30         ,2,20220501,2209,  20.9996, 140.0502,     1504,     47.9,2,  26.9966,2,  34.6894,2,  34.6590,2,    204.0,2,    203.7,2,     0.00,2,     0.00,2,     0.00,2,     0.01,2,    1.515,2,    0.965,2,   1.6745,2,   1959.2,2,   2277.1,2,   8.0871,2,    25.01,2,  -999.00,9,  26.9954,2,     -999,9,     -999,9,     -999,     -999,9,     -999,9,     -999,9,     -999,9,  -999.00,9,   0.0148,1,   4.6414,1,      4.9,2,20220501,2303,  20.9996, 140.0502,-999          ,9,-999          ,9,-999          ,9
33RR20220430  ,P02        ,1       ,  2,29         ,29         ,2,20220501,2209,  20.9996, 140.0502,     1504,     73.7,2,  26.8181,2,  34.7357,2,  34.7091,2,    202.4,2,    202.2,2,     0.00,2,     0.00,2,     0.00,2,     0.01,2,    1.834,2,    0.961,2,   1.7731,2,   1957.2,2,   2279.8,2,   8.0861,2,    25.04,2,  -999.00,9,  26.8174,2,     -999,9,     -999,9,     -999,     -999,9,     -999,9,     -999,9,     -999,9,  -999.00,9,   0.0149,1,   4.6528,1,      4.9,2,20220501,2301,  20.9996, 140.0502,-999          ,9,-999          ,9,-999          ,9
33RR20220430  ,P02        ,1       ,  2,27         ,27         ,2,20220501,2209,  20.9996, 140.0502,     1504,     98.2,2,  26.6093,2,  34.7575,2,     -999,9,    201.4,2,     -999,9,     -999,9,     -999,9,     -999,9,     -999,9,     -999,9,     -999,9,     -999,9,     -999,9,     -999,9,     -999,9,     -999,9,  -999.00,9,  26.6101,2,     -999,9,     -999,9,     -999,     -999,1,     -999,1,     -999,9,     -999,9,  -999.00,9,   0.0172,1,   4.6554,1,     -999,9,20220501,2259,  20.9996, 140.0502,-999          ,1,-999          ,9,-999          ,1
33RR20220430  ,P02        ,1       ,  2,28         ,28         ,2,20220501,2209,  20.9996, 140.0502,     1504,     98.8,2,  26.6207,2,  34.7568,2,  34.7294,2,    201.5,2,    201.5,2,     0.10,2,     0.00,2,     0.00,2,     0.00,2,    1.832,2,    0.970,2,   1.6724,2,   1959.8,2,   2281.6,2,   8.0822,2,    24.98,2,  -999.00,9,  26.6188,2,     -999,9,     -999,9,     -999,     -999,9,     -999,9,     -999,9,     -999,9,  -999.00,9,   0.0171,1,   4.6551,1,      5.0,2,20220501,2259,  20.9996, 140.0502,-999          ,9,-999          ,9,-999          ,9
33RR20220430  ,P02        ,1       ,  2,25         ,25         ,2,20220501,2209,  20.9996, 140.0502,     1504,    123.5,2,  26.2431,2,  34.7896,2,     -999,9,    200.0,2,     -999,9,     -999,9,     -999,9,     -999,9,     -999,9,     -999,9,     -999,9,     -999,9,     -999,9,     -999,9,     -999,9,     -999,9,  -999.00,9,  26.2485,2,     -999,9,     -999,9,     -999,     -999,9,     -999,9,     -999,9,     -999,9,  -999.00,9,   0.0220,1,   4.6564,1,     -999,9,20220501,2257,  20.9996, 140.0502,-999          ,9,-999          ,9,-999          ,9
33RR20220430  ,P02        ,1       ,  2,26         ,26         ,2,20220501,2209,  20.9996, 140.0502,     1504,    124.1,2,  26.2458,2,  34.7897,2,  34.7657,2,    200.1,2,    200.2,2,     0.00,2,     0.00,2,     0.00,2,     0.00,2,    1.910,2,    0.980,2,   1.7466,2,   1966.7,2,   2283.7,2,   8.0751,2,    25.01,2,  -999.00,9,  26.2480,2,     -999,9,     -999,9,     -999,     -999,1,     -999,1,     -999,9,     -999,9,  -999.00,9,   0.0201,1,   4.6556,1,      5.0,2,20220501,2258,  20.9996, 140.0502,-999          ,1,-999          ,9,-999          ,1
33RR20220430  ,P02        ,1       ,  2,23         ,23         ,2,20220501,2209,  20.9996, 140.0502,     1504,    153.7,2,  25.5404,2,  34.8639,2,     -999,9,    197.2,2,     -999,9,     -999,9,     -999,9,     -999,9,     -999,9,     -999,9,     -999,9,     -999,9,     -999,9,     -999,9,     -999,9,     -999,9,  -999.00,9,  25.5391,2,     -999,9,     -999,9,     -999,     -999,9,     -999,9,     -999,9,     -999,9,  -999.00,9,   0.0295,1,   4.6592,1,     -999,9,20220501,2255,  20.9996, 140.0502,-999          ,9,-999          ,1,-999          ,9
33RR20220430  ,P02        ,1       ,  2,24         ,24         ,2,20220501,2209,  20.9996, 140.0502,     1504,    154.0,2,  25.5298,2,  34.8649,2,  34.8377,2,    197.4,2,    197.3,2,     0.10,2,     0.00,2,     0.06,2,     0.00,2,    1.637,2,     -999,5,     -999,5,   1982.0,2,   2287.7,2,   8.0605,2,    25.01,2,  -999.00,9,  25.5374,2,     -999,9,     -999,9,     -999,     -999,1,     -999,1,     -999,9,     -999,9,  -999.00,9,   0.0282,1,   4.6590,1,      5.4,2,20220501,2256,  20.9996, 140.0502,-999          ,1,-999          ,9,-999          ,1
33RR20220430  ,P02        ,1       ,  2,22         ,22         ,2,20220501,2209,  20.9996, 140.0502,     1504,    173.2,2,  24.6583,2,  34.8419,2,  34.8163,2,    198.2,2,    198.4,2,     0.20,2,     0.01,2,     0.17,2,     0.01,2,     -999,5,     -999,5,     -999,5,   1983.3,2,   2286.8,2,   8.0495,2,    25.01,2,  -999.00,9,  24.6698,2,     -999,9,     -999,9,     -999,     -999,9,     -999,9,     -999,9,     -999,9,  -999.00,9,   0.0202,1,   4.6730,1,     -999,5,20220501,2254,  20.9996, 140.0502,-999          ,9,-999          ,9,-999          ,9
33RR20220430  ,P02        ,1       ,  2,21         ,21         ,2,20220501,2209,  20.9996, 140.0502,     1504,    174.0,2,  24.6836,2,  34.8427,2,     -999,9,    197.9,2,     -999,9,     -999,9,     -999,9,     -999,9,     -999,9,     -999,9,     -999,9,     -999,9,     -999,9,     -999,9,     -999,9,     -999,9,  -999.00,9,  24.6761,2,     -999,9,     -999,9,     -999,     -999,1,     -999,1,     -999,9,     -999,9,  -999.00,9,   0.0196,1,   4.6729,1,     -999,9,20220501,2253,  20.9996, 140.0502,-999          ,1,-999          ,9,-999          ,1
33RR20220430  ,P02        ,1       ,  2,20         ,20         ,2,20220501,2209,  20.9996, 140.0502,     1504,    198.8,2,  23.4813,2,  34.7946,2,  34.7697,2,    202.1,2,    202.8,2,     0.10,2,     0.09,2,     0.16,2,     0.00,2,    1.681,2,     -999,5,     -999,5,   1993.1,2,   2283.9,2,   8.0369,2,    25.01,2,  -999.00,9,  23.4826,2,     -999,9,     -999,9,     -999,     -999,1,     -999,1,     -999,9,     -999,9,  -999.00,9,   0.0170,1,   4.6810,1,      5.6,2,20220501,2252,  20.9996, 140.0502,-999          ,1,-999          ,9,-999          ,1
33RR20220430  ,P02        ,1       ,  2,19         ,19         ,2,20220501,2209,  20.9996, 140.0502,     1504,    198.8,2,  23.3704,2,  34.7949,2,     -999,9,    202.0,2,     -999,9,     -999,9,     -999,9,     -999,9,     -999,9,     -999,9,     -999,9,     -999,9,     -999,9,     -999,9,     -999,9,     -999,9,  -999.00,9,  23.4334,2,     -999,9,     -999,9,     -999,     -999,9,     -999,9,     -999,9,     -999,9,  -999.00,9,   0.0164,1,   4.6806,1,     -999,9,20220501,2251,  20.9996, 140.0502,-999          ,9,-999          ,1,-999          ,9
33RR20220430  ,P02        ,1       ,  2,18         ,18         ,2,20220501,2209,  20.9996, 140.0502,     1504,    224.2,2,  21.8299,2,  34.8209,2,  34.7950,2,    202.8,2,    202.8,2,     0.29,2,     0.50,2,     0.02,2,     0.02,2,    1.821,2,     -999,5,     -999,5,   2007.8,2,   2284.3,2,   8.0076,2,    25.04,2,  -999.00,9,  21.8381,2,     -999,9,     -999,9,     -999,     -999,9,     -999,9,     -999,9,     -999,9,  -999.00,9,   0.0135,1,   4.6877,1,      6.2,2,20220501,2250,  20.9995, 140.0502,-999          ,9,-999          ,9,-999          ,9
33RR20220430  ,P02        ,1       ,  2,17         ,17         ,2,20220501,2209,  20.9996, 140.0502,     1504,    248.8,2,  20.9273,2,  34.8607,2,  34.8397,2,    195.4,2,    195.3,2,     0.68,2,     1.41,2,     0.00,2,     0.16,2,    1.948,2,     -999,5,   1.9209,2,   2026.1,2,   2290.0,2,   7.9759,2,    24.94,2,  -999.00,9,  20.8931,2,     -999,9,     -999,9,     -999,     -999,9,     -999,9,     -999,9,     -999,9,  -999.00,9,   0.0135,1,   4.6905,1,      7.0,2,20220501,2248,  20.9996, 140.0502,-999          ,9,-999          ,9,-999          ,9
33RR20220430  ,P02        ,1       ,  2,16         ,16         ,2,20220501,2209,  20.9996, 140.0502,     1504,    299.2,2,  18.6631,2,  34.8189,2,  34.8031,2,    195.1,2,    195.2,2,     1.56,2,     3.10,2,     0.00,2,     0.21,2,    2.470,2,    1.336,2,   1.9470,2,   2048.8,2,   2286.0,2,   7.9387,2,    25.04,2,  -999.00,9,  18.6657,2,     -999,9,     -999,9,     -999,     -999,9,     -999,9,     -999,9,     -999,9,  -999.00,9,   0.0122,1,   4.6965,1,      7.9,2,20220501,2246,  20.9996, 140.0502,-999          ,9,-999          ,9,-999          ,9
33RR20220430  ,P02        ,1       ,  2,15         ,15         ,2,20220501,2209,  20.9996, 140.0502,     1504,    349.3,2,  17.3656,2,  34.7536,2,  34.7321,2,    196.4,2,    197.0,2,     2.93,2,     5.02,2,     0.00,2,     0.13,3,    2.285,2,    1.398,2,   1.9987,2,   2055.2,2,   2279.3,2,   7.9118,2,    24.93,2,  -999.00,9,  17.3636,2,     -999,9,     -999,9,     -999,     -999,9,     -999,9,     -999,9,     -999,9,  -999.00,9,   0.0122,1,   4.6995,1,      9.2,2,20220501,2244,  20.9996, 140.0502,-999          ,9,-999          ,9,-999          ,9
33RR20220430  ,P02        ,1       ,  2,14         ,14         ,2,20220501,2209,  20.9996, 140.0502,     1504,    399.1,2,  15.9519,2,  34.6553,2,  34.6390,2,    193.0,2,    193.5,2,     5.66,2,     7.57,2,     0.00,2,     0.33,2,    2.423,2,     -999,5,     -999,5,   2069.5,2,   2277.3,2,   7.8787,2,    25.00,2,  -999.00,9,  15.9423,2,     -999,9,     -999,9,     -999,     -999,9,     -999,9,     -999,9,     -999,9,  -999.00,9,   0.0122,1,   4.7021,1,     10.3,2,20220501,2242,  20.9996, 140.0502,-999          ,9,-999          ,9,-999          ,9
33RR20220430  ,P02        ,1       ,  2,13         ,13         ,2,20220501,2209,  20.9996, 140.0502,     1504,    449.2,2,  13.7873,2,  34.4460,2,  34.4269,2,    176.2,2,    175.8,2,    10.55,2,    12.07,2,     0.00,2,     0.70,2,    2.638,2,     -999,5,   1.7577,2,   2105.2,2,   2269.6,2,   7.7838,2,    25.05,2,  -999.00,9,  13.7741,2,     -999,9,     -999,9,     -999,     -999,9,     -999,9,     -999,9,     -999,9,  -999.00,9,   0.0122,1,   4.7041,1,     18.1,2,20220501,2240,  20.9996, 140.0502,-999          ,9,-999          ,9,-999          ,9
33RR20220430  ,P02        ,1       ,  2,12         ,12         ,2,20220501,2209,  20.9996, 140.0502,     1504,    494.6,2,  12.1519,2,  34.3463,2,  34.3305,2,    183.3,2,    183.4,2,    16.02,2,    14.49,2,     0.00,2,     0.86,2,    2.771,2,    1.603,2,   1.6371,2,   2116.1,2,   2269.1,2,   7.7613,2,    25.00,2,  -999.00,9,  12.1365,2,     -999,9,     -999,9,     -999,     -999,9,     -999,9,     -999,9,     -999,9,  -999.00,9,   0.0122,1,   4.7071,1,     16.3,2,20220501,2237,  20.9996, 140.0502,-999          ,9,-999          ,9,-999          ,1
33RR20220430  ,P02        ,1       ,  2,11         ,11         ,2,20220501,2209,  20.9996, 140.0502,     1504,    596.6,2,   9.1210,2,  34.1717,2,  34.1566,2,    149.2,2,    149.2,2,    33.50,2,    23.20,2,     0.00,2,     1.54,2,    2.619,2,    1.426,2,   1.1119,2,   2175.0,2,   2274.0,2,   7.6237,2,    24.92,2,  -999.00,9,   9.1168,2,     -999,9,     -999,9,     -999,     -999,9,     -999,9,     -999,9,     -999,9,  -999.00,9,   0.0122,1,   4.7099,1,     24.1,2,20220501,2234,  20.9996, 140.0502,-999          ,9,-999          ,9,-999          ,9
33RR20220430  ,P02        ,1       ,  2,10         ,10         ,2,20220501,2209,  20.9996, 140.0502,     1504,    698.4,2,   6.6677,2,  34.1714,2,  34.1595,2,     90.1,3,     89.2,2,    60.66,2,    33.16,2,     0.00,2,     2.32,2,    1.810,2,    0.820,2,   0.4785,2,   2249.0,2,   2299.5,2,   7.4672,2,    25.01,2,  -999.00,9,   6.6667,2,     -999,9,     -999,9,     -999,     -999,9,     -999,9,     -999,9,     -999,9,  -999.00,9,   0.0131,1,   4.7118,1,     34.1,2,20220501,2231,  20.9996, 140.0502,-999          ,9,-999          ,9,-999          ,9
33RR20220430  ,P02        ,1       ,  2,9          ,9          ,2,20220501,2209,  20.9996, 140.0502,     1504,    809.1,2,   5.3953,2,  34.2431,2,  34.2301,2,     66.6,3,     67.7,2,    81.66,2,    37.59,2,     0.00,2,     2.64,2,    0.844,6,    0.598,2,   0.2158,2,   2288.5,2,   2323.4,2,   7.4171,2,    25.00,2,  -999.00,9,   5.3866,2,     -999,9,     -999,9,     -999,     -999,9,     -999,9,     -999,9,     -999,9,  -999.00,9,   0.0134,1,   4.7129,1,     38.6,6,20220501,2228,  20.9996, 140.0502,-999          ,9,-999          ,9,-999          ,9
33RR20220430  ,P02        ,1       ,  2,7          ,7          ,2,20220501,2209,  20.9996, 140.0502,     1504,    939.0,2,   4.4428,2,  34.3538,2,     -999,9,     59.9,2,     -999,9,     -999,9,     -999,9,     -999,9,     -999,9,     -999,9,     -999,9,     -999,9,     -999,9,     -999,9,     -999,9,     -999,9,  -999.00,9,   4.4495,2,     -999,9,     -999,9,     -999,     -999,9,     -999,9,     -999,9,     -999,9,  -999.00,9,   0.0134,1,   4.7107,1,     -999,9,20220501,2223,  20.9996, 140.0502,-999          ,9,-999          ,1,-999          ,1
33RR20220430  ,P02        ,1       ,  2,8          ,8          ,2,20220501,2209,  20.9996, 140.0502,     1504,    939.4,2,   4.4612,2,  34.3506,2,  34.3392,2,     59.8,2,     60.0,2,   100.79,2,    39.64,2,     0.00,2,     2.80,2,    0.365,2,     -999,5,     -999,5,   2316.0,2,   2346.3,2,   7.4053,2,    24.92,2,  -999.00,9,   4.4605,2,     -999,9,     -999,9,     -999,     -999,9,     -999,9,     -999,9,     -999,9,  -999.00,9,   0.0134,1,   4.7121,1,     39.7,2,20220501,2224,  20.9996, 140.0502,-999          ,9,-999          ,9,-999          ,9
33RR20220430  ,P02        ,1       ,  2,6          ,6          ,2,20220501,2209,  20.9996, 140.0502,     1504,   1242.8,2,   3.1654,2,  34.4906,2,     -999,9,     71.2,2,     -999,9,     -999,9,     -999,9,     -999,9,     -999,9,     -999,9,     -999,9,     -999,9,     -999,9,     -999,9,     -999,9,     -999,9,  -999.00,9,   3.1669,2,     -999,9,     -999,9,     -999,     -999,9,     -999,9,     -999,9,     -999,9,  -999.00,9,   0.0134,1,   4.6989,1,     -999,9,20220501,2216,  20.9996, 140.0502,-999          ,9,-999          ,9,-999          ,9
33RR20220430  ,P02        ,1       ,  2,5          ,5          ,2,20220501,2209,  20.9996, 140.0502,     1504,   1242.9,2,   3.1638,2,  34.4908,2,  34.4797,2,     71.4,2,     71.5,2,   128.03,2,    40.18,2,     0.00,2,     2.83,2,    0.065,2,     -999,5,     -999,5,   2346.0,2,   2380.5,2,   7.4316,2,    24.96,2,  -999.00,9,   3.1664,2,     -999,9,     -999,9,     -999,     -999,9,     -999,9,     -999,9,     -999,9,  -999.00,9,   0.0134,1,   4.6987,1,     35.5,2,20220501,2216,  20.9996, 140.0502,-999          ,9,-999          ,9,-999          ,9
33RR20220430  ,P02        ,1       ,  2,1          ,1          ,2,20220501,2209,  20.9996, 140.0502,     1504,   1503.7,2,   2.7165,2,  34.5590,2,     -999,9,     91.5,2,     -999,9,     -999,9,     -999,9,     -999,9,     -999,9,     -999,9,     -999,9,     -999,9,     -999,9,     -999,9,     -999,9,     -999,9,  -999.00,9,   2.7159,2,     -999,9,     -999,9,     -999,     -999,9,     -999,9,     -999,9,     -999,9,  -999.00,9,   0.0130,1,   4.7057,1,     -999,9,20220501,2209,  20.9996, 140.0502,-999          ,9,-999          ,9,-999          ,9
33RR20220430  ,P02        ,1       ,  2,3          ,3          ,2,20220501,2209,  20.9996, 140.0502,     1504,   1503.8,2,   2.7087,2,  34.5600,2,     -999,9,     91.8,2,     -999,9,   133.88,2,    39.27,2,     0.00,2,     2.78,2,     -999,9,     -999,9,     -999,9,     -999,5,     -999,9,     -999,9,     -999,9,  -999.00,9,   2.7076,2,     -999,9,     -999,9,     -999,     -999,9,     -999,9,     -999,9,     -999,9,  -999.00,9,   0.0134,1,   4.7039,1,     -999,9,20220501,2210,  20.9995, 140.0502,-999          ,9,-999          ,9,-999          ,9
33RR20220430  ,P02        ,1       ,  2,4          ,4          ,2,20220501,2209,  20.9996, 140.0502,     1504,   1503.9,2,   2.7076,2,  34.5599,2,  34.5574,2,     91.8,2,     91.8,2,   133.49,2,    39.03,2,     0.00,2,     2.76,2,    0.017,2,     -999,5,     -999,5,   2340.4,6,   2394.7,2,   7.4757,2,    24.96,2,  -999.00,9,   2.7076,2,     -999,9,     -999,9,     -999,     -999,9,     -999,9,     -999,9,     -999,9,  -999.00,9,   0.0134,1,   4.7032,1,     30.8,2,20220501,2210,  20.9995, 140.0502,-999          ,9,-999          ,9,-999          ,9
33RR20220430  ,P02        ,1       ,  2,2          ,2          ,2,20220501,2209,  20.9996, 140.0502,     1504,   1504.3,2,   2.7064,2,  34.5602,2,     -999,9,     91.7,2,     -999,9,     -999,9,     -999,9,     -999,9,     -999,9,     -999,9,     -999,9,     -999,9,     -999,5,     -999,9,     -999,9,     -999,9,  -999.00,9,   2.7084,2,     -999,9,     -999,9,     -999,     -999,9,     -999,9,     -999,9,     -999,9,  -999.00,9,   0.0134,1,   4.7044,1,     -999,9,20220501,2209,  20.9996, 140.0502,-999          ,9,-999          ,9,-999          ,9
33RR20220430  ,P02        ,3       ,  1,10         ,10         ,2,20220504,1858,  32.5070, 133.0289,      168,      7.7,2,  20.9283,2,  34.4772,2,  34.4693,2,    228.0,3,    225.6,2,     1.27,2,     0.10,2,     0.02,2,     0.01,2,    1.977,2,    1.185,2,   1.9640,2,   1984.2,2,   2267.3,2,   8.0265,2,    25.00,2,    59.90,2,  20.7572,3,     -999,9,     -999,9,     -999,     -999,9,     -999,9,     -999,9,     -999,9,     4.06,2,   0.0270,1,   4.5772,1,      8.1,2,20220504,1913,  32.5070, 133.0289,-999          ,9,-999          ,9,-999          ,9
33RR20220430  ,P02        ,3       ,  1,9          ,9          ,2,20220504,1858,  32.5070, 133.0289,      168,     22.5,2,  20.4258,2,  34.4790,2,  34.4683,2,    221.1,3,    222.0,2,     1.86,2,     0.51,2,     0.14,2,     0.00,2,    2.017,2,     -999,5,     -999,5,   1992.4,2,   2267.0,2,   8.0113,2,    25.00,2,    57.59,2,  20.4221,2,     -999,9,     -999,9,     -999,     -999,9,     -999,9,     -999,9,     -999,9,     4.12,2,   0.0410,1,   4.5834,1,      8.5,2,20220504,1911,  32.5070, 133.0290,-999          ,9,-999          ,9,-999          ,9
33RR20220430  ,P02        ,3       ,  1,8          ,8          ,2,20220504,1858,  32.5070, 133.0289,      168,     38.3,2,  19.2911,2,  34.5104,2,  34.4940,2,    213.6,3,    218.4,2,     2.83,2,     1.39,2,     0.43,2,     0.04,2,    2.125,2,     -999,5,     -999,5,   2006.2,2,   2270.1,2,   7.9860,2,    25.01,2,    55.91,2,  19.3157,2,     -999,9,     -999,9,     -999,     -999,9,     -999,9,     -999,9,     -999,9,     4.93,2,   0.0319,1,   4.6117,1,      9.1,2,20220504,1909,  32.5070, 133.0290,-999          ,9,-999          ,9,-999          ,9
33RR20220430  ,P02        ,3       ,  1,7          ,7          ,2,20220504,1858,  32.5070, 133.0289,      168,     63.1,2,  17.5333,2,  34.6621,3,  34.6370,2,    199.7,3,    197.1,2,     5.76,2,     5.55,2,     0.06,2,     0.21,2,    2.241,2,     -999,5,     -999,5,   2047.1,2,   2278.6,2,   7.9200,2,    25.00,2,    49.67,2,  17.5130,2,     -999,9,     -999,9,     -999,     -999,9,     -999,9,     -999,9,     -999,9,     8.47,2,   0.0136,1,   4.6766,1,     10.9,2,20220504,1908,  32.5070, 133.0290,-999          ,9,-999          ,9,-999          ,9
33RR20220430  ,P02        ,3       ,  1,6          ,6          ,2,20220504,1858,  32.5070, 133.0289,      168,     87.0,2,  16.7164,2,  34.6114,2,  34.6124,2,    204.4,3,    202.7,2,     7.13,2,     6.09,2,     0.03,2,     0.31,2,    2.303,2,     -999,5,     -999,5,   2050.8,2,   2278.4,2,   7.9138,2,    24.99,2,    51.26,2,  16.7152,2,     -999,9,     -999,9,     -999,     -999,9,     -999,9,     -999,9,     -999,9,     8.09,2,   0.0159,1,   4.6662,1,     11.4,2,20220504,1906,  32.5070, 133.0290,-999          ,9,-999          ,9,-999          ,9
33RR20220430  ,P02        ,3       ,  1,5          ,5          ,2,20220504,1858,  32.5070, 133.0289,      168,     97.2,2,  16.3662,2,  34.6212,2,  34.6109,2,    208.0,3,    209.8,2,     6.45,2,     5.63,2,     0.02,2,     0.31,2,    2.290,6,     -999,5,   2.1247,2,   2048.0,2,   2277.9,2,   7.9195,2,    25.00,2,    52.55,2,  16.3548,2,     -999,9,     -999,9,     -999,     -999,9,     -999,9,     -999,9,     -999,9,     8.47,2,   0.0135,1,   4.6604,1,     10.8,6,20220504,1904,  32.5070, 133.0290,-999          ,9,-999          ,9,-999          ,9
33RR20220430  ,P02        ,3       ,  1,4          ,4          ,2,20220504,1858,  32.5070, 133.0289,      168,    112.0,2,  16.2406,2,  34.6227,2,  34.6136,2,    208.1,3,    209.5,2,     6.74,2,     5.92,2,     0.02,2,     0.33,2,    2.325,2,     -999,5,     -999,5,   2052.6,2,   2278.2,2,   7.9156,2,    25.01,2,    50.11,2,  16.2352,2,     -999,9,     -999,9,     -999,     -999,9,     -999,9,     -999,9,     -999,9,     9.30,2,   0.0135,1,   4.6700,1,     11.0,2,20220504,1903,  32.5070, 133.0290,-999          ,9,-999          ,9,-999          ,9
33RR20220430  ,P02        ,3       ,  1,3          ,3          ,2,20220504,1858,  32.5070, 133.0289,      168,    126.2,2,  15.7872,2,  34.6062,2,  34.5983,2,    203.7,3,    199.3,2,     8.99,2,     7.67,2,     0.00,2,     0.42,2,    2.331,2,    1.360,2,   1.8967,2,   2066.0,2,     -999,1,   7.8888,2,    25.03,2,    48.74,2,  15.7917,2,     -999,9,     -999,9,     -999,     -999,9,     -999,9,     -999,9,     -999,9,     9.46,2,   0.0135,1,   4.6764,1,     12.3,2,20220504,1901,  32.5070, 133.0290,-999          ,9,-999          ,9,-999          ,9
